AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DLC count,About the game,Supported languages,Full audio languages,Reviews,Header image,Website,Support url,Support email,Windows,Mac,Linux,Metacritic score,Metacritic url,User score,Positive,Negative,Score rank,Achievements,Recommendations,Notes,Average playtime forever,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Developers,Publishers,Categories,Genres,Tags,Screenshots,Movies
2097730,"Nitrous Firetruck","Feb 9, 2023","0 - 20000",0,0,4.99,0,"Quick Overview Become part of the fire department that protects and serves both Lence City and Arkdale! Your job is to operate the lone fire engine that must respond to fire calls in both cities, which are 6 miles apart. But today is your lucky day because the cities have finally agreed to put together some funds to install Nitrous Oxide on the fire engine! However, with this new addition they now strictly track your response time and you must get to (and put out) the fires within 60 seconds of being dispatched. Key Features You will be driving a firetruck equipped with Nitrous Oxide which can be activated once every 10 seconds. However, this boost can be upgraded with money earned from successfully completing calls to last up to 10 seconds. There is a water cannon mounted above the mid section of the firetruck which can be controlled by parking the truck and pressing 'V', then using the arrow keys to point the cannon and extinguish the fire(s). The water pressure can be increased resulting in more water bullets being shot at a further distance, or pressure can be decreased which would result in less water bullets being shot at a shorter distance. The firetruck contains a 1000 gallon water tank (which actually holds large water bullets). The tank can currently be upgraded to hold 500 extra gallons and it can be refilled instantly when driving past a fire hydrant. This firetruck is equipped with heavy duty breaks which can be upgraded to be 10% more effective with each upgrade level, up to a maximum of 50% more effective. Trust me, you'll need these upgraded breaks when your boost makes you go from 0-90mph. Your final score is made up of how long you lasted, how many calls you completed and the difficulty of each call you had. You can also see your high score and try to beat it every time you start a shift! Early Access Notes I'd like to remind you that this game is being released as an early access game, meaning there are still a lot of ideas I have for it that I would like to implement in the coming weeks/months. I would also love to hear from the people playing this game, constructive criticism and suggestions are greatly appreciated and the easiest way to contact me would be through the discord linked on this page (bugs can also be reported in the discord).","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/2097730/header.jpg?t=1675960384","","","firecastlestudios@gmail.com",True,False,False,0,"",0,0,0,"",0,0,"",0,0,0,0,"FireCastle Studios","FireCastle Studios","Single-player","Simulation,Strategy,Early Access","","https://cdn.akamai.steamstatic.com/steam/apps/2097730/ss_f397b912322c99dbad61bd4286517de7f7695840.1920x1080.jpg?t=1675960384,https://cdn.akamai.steamstatic.com/steam/apps/2097730/ss_06127f0c32f7cc93a17892570536142257288c0b.1920x1080.jpg?t=1675960384,https://cdn.akamai.steamstatic.com/steam/apps/2097730/ss_911bdc1e267c1aea5942f1459d3d985c642e4c67.1920x1080.jpg?t=1675960384,https://cdn.akamai.steamstatic.com/steam/apps/2097730/ss_2233632dd145e41d0b918a4ba0c17f505312efcf.1920x1080.jpg?t=1675960384,https://cdn.akamai.steamstatic.com/steam/apps/2097730/ss_905df8b642fc858580dacfacced04dd912072a2f.1920x1080.jpg?t=1675960384,https://cdn.akamai.steamstatic.com/steam/apps/2097730/ss_ec6e6420fbf00e68ff6d16b4546c6322a36660b0.1920x1080.jpg?t=1675960384","http://cdn.akamai.steamstatic.com/steam/apps/256926325/movie_max.mp4?t=1674757993,http://cdn.akamai.steamstatic.com/steam/apps/256926326/movie_max.mp4?t=1674757998"
2283310,"TAL: Arctic 5","Feb 9, 2023","0 - 0",0,0,0.84,1,"TAL: Arctic 5 is a game where you have to help an unknown creature to solve puzzles and get to the magical portal through many mazes. 60 levels 12 different puzzles Original soundtrack Gloomy atmosphere Steam Achievements Credits: This game was created using Clickteam Fusion 2.5! Music by Erwarda Savitnaag.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Azerbaijani', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Afrikaans', 'Basque', 'Belarusian', 'Bangla', 'Bosnian', 'Valencian', 'Welsh', 'Wolof', 'Galician', 'Georgian', 'Gujarati', 'Dari', 'Zulu', 'Hebrew', 'Igbo', 'Indonesian', 'Irish', 'Icelandic', 'Yoruba', 'Kazakh', 'Kannada', 'Catalan', 'Quechua', 'Kinyarwanda', K'iche', 'Konkani', 'Xhosa', 'Khmer', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Persian', 'Serbian', 'Sotho', 'Sinhala', 'Sindhi', 'Slovak', 'Slovenian', 'Sorani', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Uzbek', 'Uyghur', 'Urdu', 'Filipino', 'Hausa', 'Hindi', 'Croatian', 'Cherokee', 'Scots', 'Estonian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Azerbaijani', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Afrikaans', 'Basque', 'Belarusian', 'Bangla', 'Bosnian', 'Valencian', 'Welsh', 'Wolof', 'Galician', 'Georgian', 'Gujarati', 'Dari', 'Zulu', 'Hebrew', 'Igbo', 'Indonesian', 'Irish', 'Icelandic', 'Yoruba', 'Kazakh', 'Kannada', 'Catalan', 'Quechua', 'Kinyarwanda', K'iche', 'Konkani', 'Xhosa', 'Khmer', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Persian', 'Serbian', 'Sotho', 'Sinhala', 'Sindhi', 'Slovak', 'Slovenian', 'Sorani', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Uzbek', 'Uyghur', 'Urdu', 'Filipino', 'Hausa', 'Hindi', 'Croatian', 'Cherokee', 'Scots', 'Estonian']","","https://cdn.akamai.steamstatic.com/steam/apps/2283310/header.jpg?t=1675955440","","","Snkl.studio@yandex.ru",True,False,False,0,"",0,0,0,"",75,0,"",0,0,0,0,"Snkl Studio","Snkl Studio","Single-player,Steam Achievements","Adventure,Casual,Indie","","https://cdn.akamai.steamstatic.com/steam/apps/2283310/ss_0beac9af010646f64c1f20fddec7e8adbe0efdf5.1920x1080.jpg?t=1675955440,https://cdn.akamai.steamstatic.com/steam/apps/2283310/ss_4ee171b1d25055e6352483b18dcb813fb3c3eeb0.1920x1080.jpg?t=1675955440,https://cdn.akamai.steamstatic.com/steam/apps/2283310/ss_23242871cf80d338e1f69cbdf3ca83b5508de985.1920x1080.jpg?t=1675955440,https://cdn.akamai.steamstatic.com/steam/apps/2283310/ss_60dadee158eab8173f26ce0b54c43889f60d62bc.1920x1080.jpg?t=1675955440,https://cdn.akamai.steamstatic.com/steam/apps/2283310/ss_3dd79a4b29a15efd41ff9857d1cd5eb3682abf5f.1920x1080.jpg?t=1675955440","http://cdn.akamai.steamstatic.com/steam/apps/256926294/movie_max.mp4?t=1674626130"
2169220,"GPRO - Classic racing manager","Feb 13, 2023","0 - 0",0,0,0.0,0,"GPRO is a classic long term racing strategy game where your planning, money management and data collection skills are being put to the test. The aim of the game is to reach the top Elite group and win the world championship. But to do so you will need to progress through the levels with many ups and downs. You will be managing a racing driver and a car and you will be in charge of preparing setups and strategy for the race, much like Christian Horner or Toto Wolff do in Formula 1. It will be your job to give your driver the best car, while working with your staff, but you will also have to spend your money wisely. Collect telemetry data from the races you do in order to improve your game and give yourself an advantage over your rivals next time you visit a certain track. You can also join together with your friends to form an alliance and compete in the teams championship, while working together to improve your understanding of the game. Each season in the game spans over roughly 2 months with races being simulated live two times per week (Tuesday and Friday from 20:00 CET). While the game does not require you to be online during the races to participate, watching them unfold live and chatting to fellow managers adds to the fun. In case you miss a live race, you can view a replay of the race at any time. If you are a big fan of F1 and motorsports and like manager and multiplayer games, then join now for free and be part of a fantastic game and a great and friendly motorsport community!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Turkish', 'Albanian', 'Croatian', 'Estonian', 'Lithuanian', 'Macedonian', 'Malay', 'Serbian', 'Slovenian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Turkish', 'Albanian', 'Croatian', 'Estonian', 'Lithuanian', 'Macedonian', 'Malay', 'Serbian', 'Slovenian']","","https://cdn.akamai.steamstatic.com/steam/apps/2169220/header.jpg?t=1676275325","https://www.gpro.net","https://www.gpro.net","support@gpro.net",True,True,True,0,"",0,0,0,"",378,0,"",0,0,0,0,"GPRO OOD","GPRO OOD","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases","Free to Play,Indie,Massively Multiplayer,Racing,Simulation,Sports,Strategy","","https://cdn.akamai.steamstatic.com/steam/apps/2169220/ss_5da97dc4fdce9de132551ca7f331ee74bb2461c8.1920x1080.jpg?t=1676275325,https://cdn.akamai.steamstatic.com/steam/apps/2169220/ss_e7290ba949778b96e25e532f106e3b7f4e9f6363.1920x1080.jpg?t=1676275325,https://cdn.akamai.steamstatic.com/steam/apps/2169220/ss_87814572bd8a01055c34e099b734990670e8f5a1.1920x1080.jpg?t=1676275325,https://cdn.akamai.steamstatic.com/steam/apps/2169220/ss_1e9c14587e39146dd4f9ed5a0a9d1599343dc169.1920x1080.jpg?t=1676275325,https://cdn.akamai.steamstatic.com/steam/apps/2169220/ss_109237eb82b75e4d59540a09021b1e00423ae1ca.1920x1080.jpg?t=1676275325,https://cdn.akamai.steamstatic.com/steam/apps/2169220/ss_33e22a3b725e784b4c955750e60a006d970c3b46.1920x1080.jpg?t=1676275325","http://cdn.akamai.steamstatic.com/steam/apps/256920150/movie_max.mp4?t=1674154392"
2236810,"Medieval and Secrets","Feb 10, 2023","0 - 20000",0,0,1.79,0,"You, being a young boy, decided to explore your small town and find a lot of interesting things in it, a lot of treasures, but you will find out what else the boy found Medieval and Secrets - 3D game in which you observe the Middle Ages, look for precious items Game Features: - Beautiful world - Calming music - Free movement on the map","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/2236810/header.jpg?t=1676021881","","","kaduckii.alexander@gmail.com",True,False,False,0,"",0,0,0,"",0,0,"",0,0,0,0,"HotFoodGames","HotFoodGames","Single-player","Casual,Indie","","https://cdn.akamai.steamstatic.com/steam/apps/2236810/ss_0a46430a6857f19df000c4bd2998a3723531f1ce.1920x1080.jpg?t=1676021881,https://cdn.akamai.steamstatic.com/steam/apps/2236810/ss_f70057d920b360a8da7f926692b1e3a4af914743.1920x1080.jpg?t=1676021881,https://cdn.akamai.steamstatic.com/steam/apps/2236810/ss_58a9afedd3967157fa4a2192e6788e8532b23465.1920x1080.jpg?t=1676021881,https://cdn.akamai.steamstatic.com/steam/apps/2236810/ss_a6dedae7dafaaaa6a542079fcf5de317d6e80064.1920x1080.jpg?t=1676021881,https://cdn.akamai.steamstatic.com/steam/apps/2236810/ss_059c22c50a6fdfc8c77728ceb398686a9a995c93.1920x1080.jpg?t=1676021881,https://cdn.akamai.steamstatic.com/steam/apps/2236810/ss_c03453cccd4c4231714f5d884c0629192106ba98.1920x1080.jpg?t=1676021881","http://cdn.akamai.steamstatic.com/steam/apps/256925280/movie_max.mp4?t=1674086835"
2188960,"Vampire Slayer: The Resurrection","Feb 9, 2023","0 - 20000",6,17,3.49,0,"Based on my Half-Life mod from years ago, Vampire Slayer: The Resurrection is a new asymmetric first-person hero shooter where the slayers have traditional weapons and the vampires rely on speed, strength and stealth. Only the Slayers Carry Weapons. The Vampires have stealth, speed and deadly melee attacks. Slayers must knock a vampire to the ground before staking them. If they do not stake them within a few seconds the Vampire will resurrect. A Vampire can feed from dead Slayers to regain strength. Leap from tall buildings onto your prey or hunt in the dark. Now YOU must choose a side.","['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/2188960/header.jpg?t=1675961958","https://www.wobbly-tooth.com","https://www.wobbly-tooth.com","",True,False,False,0,"",0,15,3,"",18,0,"Lots of blood...",0,0,0,0,"Wobbly Tooth","Wobbly Tooth","Multi-player,PvP,Online PvP,Steam Achievements,Partial Controller Support","Action,Adventure","Arena Shooter,Hero Shooter,Action,FPS,PvP,Shooter,Adventure,Female Protagonist,First-Person,Horror,Gothic,Vampire,Violent,Atmospheric,Dark,Multiplayer,Combat","https://cdn.akamai.steamstatic.com/steam/apps/2188960/ss_7ec82f3736128347148d7a53af27230bad3d0968.1920x1080.jpg?t=1675961958,https://cdn.akamai.steamstatic.com/steam/apps/2188960/ss_34a6ff931a2daba331ce8be3e25d97da1daaaae0.1920x1080.jpg?t=1675961958,https://cdn.akamai.steamstatic.com/steam/apps/2188960/ss_01bc3f96b174485df51f188d3f874d85f9b43896.1920x1080.jpg?t=1675961958,https://cdn.akamai.steamstatic.com/steam/apps/2188960/ss_530f7144b956433b4c093fc3f1107db3d4574674.1920x1080.jpg?t=1675961958,https://cdn.akamai.steamstatic.com/steam/apps/2188960/ss_906043fbd179faa5ff9f6ed456b1a60a3ec6133e.1920x1080.jpg?t=1675961958,https://cdn.akamai.steamstatic.com/steam/apps/2188960/ss_124231e6a3ebfd21ec3a3b5bca6e95415ad3f097.1920x1080.jpg?t=1675961958","http://cdn.akamai.steamstatic.com/steam/apps/256920258/movie_max.mp4?t=1673863093,http://cdn.akamai.steamstatic.com/steam/apps/256925445/movie_max.mp4?t=1673863089"
2288330,"Metabolis (C64/Spectrum)","Feb 9, 2023","0 - 0",0,0,3.59,0,"Originally released in 1985 for the Commodore 64 and ZX Spectrum home computers, this surreal platformer was developed by prolific British game developers Gremlin Graphics. Now, relive those days in this remastered emulated version. Contains both the Commodore 64 and ZX Spectrum versions. Before your eyes your friends, your family are rendered helpless, transformed to lesser beings - birds and mice - by the invading Kremins. But by a cruel twist of fate the transformation leaves you with the body of a bird but the brain of a human. You are the last chance the human race has left. Gameplay Explore an expansive world, dodging deadly enemies and collecting useful items. Find food to keep your health replenished, a poisonous boomerang - your only weapon against the Kremin, pills for your fragile heart (weakened by the transformation process), and more! This enhanced version introduces a number of modern features to this retro classic, including: Saving/loading the game at any point Support for most modern game controllers Full control remapping Image scaling and smoothing options","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/2288330/header.jpg?t=1675936574","","","info@pixelgames.uk",True,False,False,0,"",0,0,0,"",0,0,"",0,0,0,0,"Gremlin Graphics","Pixel Games UK","Single-player,Partial Controller Support,Steam Cloud","Action,Adventure","","https://cdn.akamai.steamstatic.com/steam/apps/2288330/ss_6c89f35d1998de7ef1f8a45c592222b301a21226.1920x1080.jpg?t=1675936574,https://cdn.akamai.steamstatic.com/steam/apps/2288330/ss_a5b5160e79dc67d0a954c2d8ee7f345c1f29c5d2.1920x1080.jpg?t=1675936574,https://cdn.akamai.steamstatic.com/steam/apps/2288330/ss_744e8687c07558235e15169407386a501590f9b3.1920x1080.jpg?t=1675936574,https://cdn.akamai.steamstatic.com/steam/apps/2288330/ss_f54e1d700b51abb1a5734e500a2d6e9a41e1ad44.1920x1080.jpg?t=1675936574,https://cdn.akamai.steamstatic.com/steam/apps/2288330/ss_1e1769b585a764562732a2d12d1b876bd7eb566b.1920x1080.jpg?t=1675936574","http://cdn.akamai.steamstatic.com/steam/apps/256926171/movie_max.mp4?t=1674463445"
1342080,"The Maiden, the Butler, and the Witch","Feb 10, 2023","0 - 20000",59,0,13.49,0,"Irina lives a quiet life in her home on Vervain Island with her mother Serinata and their butler Legato, but there comes a time in every witch's life when she must embark on a journey. To fully awaken her powers, Irina must visit the magical springs of the island and bathe in their waters to absorb their powers. This would be little more than a vacation under normal circumstances, but Vervain is overrun by monsters summoned by the Demon Lord, who has taken residence there for some reason! Luckily for her, Legato is a former adventurer, and his company will make the pilgrimage a bit easier... Even so, it will be far from a walk in the park! In classic JRPG style, mow down hordes of monsters with your party of two, Irina and Legato. Find equipment and level them up to grow stronger to face mighty bosses. Travel across the world map to discover new locations and fight to every holy spring to gain access to new elemental spells. Enemies are visible on the map, so you can pick and choose your fights, grinding as much or as little as you wish. Spend precious mana to cast spells or charge your TP to unleash powerful innate abilities. Become the savior of Vervain Island as you complete your pilgrimage to the holy springs and unlock your true potential as a witch! Traditional JRPG Roots Fight through hordes of monsters with a duo of characters, one focused on physical and one on magical damage. Balance their healing, mana, and resources to overcome the many dungeons and bosses of the game quickly. Combat Strategy Resources are limited, but you can take advantage of the enemy's elemental weaknesses to preserve mana and HP. Irina's options will expand as the game continues, unlocking new elements and spells that will annihilate enemies that were once too difficult to tackle but be careful. Suffer too many attacks, and Irina's armor will weaken, lowering her defenses. Keep her gear in good shape to avoid taking too much damage. Packed with Laughs While Legato loves and respects Irina, he can't help being cheeky from time to time... He will see her through this pilgrimage come rain or shine, but that won't stop him from teasing her when the situation calls for it, which is quite often considering her very sheltered life.","['English', 'Japanese', 'Simplified Chinese']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1342080/header.jpg?t=1676091613","","","info@kaguragames.com",True,False,False,0,"",0,5,0,"",0,0,"The Maiden, the Butler, and the Witch contains strong language.",0,0,0,0,"PEACH CAT","Kagura Games","Single-player,Steam Cloud","Action,Adventure,Indie,RPG","RPG,Adventure,Action,JRPG,Anime,Singleplayer,Indie,Sexual Content","https://cdn.akamai.steamstatic.com/steam/apps/1342080/ss_21d39a73aafab93a28d7782e5c8055b63db9cb34.1920x1080.jpg?t=1676091613,https://cdn.akamai.steamstatic.com/steam/apps/1342080/ss_c8c489fefc98d804c6f8f20e8824302612191cbf.1920x1080.jpg?t=1676091613,https://cdn.akamai.steamstatic.com/steam/apps/1342080/ss_513125264ec9b870fc37029d03a7fb8c69257953.1920x1080.jpg?t=1676091613,https://cdn.akamai.steamstatic.com/steam/apps/1342080/ss_b7648ff949d48fe0f36087d56b4c0ab71dc766c8.1920x1080.jpg?t=1676091613,https://cdn.akamai.steamstatic.com/steam/apps/1342080/ss_4d7dd63019595156f82d4b2256a34e27c389dc4f.1920x1080.jpg?t=1676091613","http://cdn.akamai.steamstatic.com/steam/apps/256927096/movie_max.mp4?t=1674793106"
2236800,"Elves Castle and Secrets","Feb 12, 2023","0 - 0",0,0,1.79,0,"Elves Castle and Secrets is a 3D game in which you, being an ordinary citizen, decide to explore your small town and find something interesting in it. Explore all the beauties of the city, find interesting things for yourself. In this game, you can relax after a hard day's work in search of items with good music. You will be able to freely move around the map in search of any items that may seem strange to you, this is an umbrella, a camera, and you can find everything else by playing in the game In the game you will find very beautiful graphics, relaxing music. GameFuture: - Beautiful world - Calming music - Free movement around the world - Both adults and children can play","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/2236800/header.jpg?t=1676190231","","","kaduckii.alexander@gmail.com",True,False,False,0,"",0,0,0,"",0,0,"",0,0,0,0,"HotFoodGames","HotFoodGames","Single-player","Indie","","https://cdn.akamai.steamstatic.com/steam/apps/2236800/ss_5eff5a74ce47d57c7512f09d54c754d4c6941c29.1920x1080.jpg?t=1676190231,https://cdn.akamai.steamstatic.com/steam/apps/2236800/ss_bb156e41e967b9264fa83229acb6813aa519ca85.1920x1080.jpg?t=1676190231,https://cdn.akamai.steamstatic.com/steam/apps/2236800/ss_c26479de3ebaa8f3c043a2908f8b3279fba11b4f.1920x1080.jpg?t=1676190231,https://cdn.akamai.steamstatic.com/steam/apps/2236800/ss_86fb6d7b39952c9ed35e8f8967f516a0fdf8e4aa.1920x1080.jpg?t=1676190231,https://cdn.akamai.steamstatic.com/steam/apps/2236800/ss_ab233671d015a8e652668fb81830a1ea4993d9a1.1920x1080.jpg?t=1676190231","http://cdn.akamai.steamstatic.com/steam/apps/256925719/movie_max.mp4?t=1674910369"
1935470,"The Tales of Bayun","Feb 15, 2023","0 - 20000",11,0,8.09,0,"The Tales of Bayun is a narrative adventure game with RPG elements in a grim Eastern European and Slavic fantasy setting. A unique world based on fairy tales and legends. Fascinating stories with unexpected plot twists. Authentic characters with their own secrets and motivation. Tough moral choices with unpredictable consequences. Will you overcome all the twists of fate or go unsung with a knife in your back? Let’s figure this out!   The Storona is a challenging place for a reason. Characters from myths and tales live side by side with ordinary people. Earnestness and kindness rub shoulders with betrayal and devilry. Someone has a stroke of luck and in the shake of a hand turns into a noble person. Another one got kicked in the teeth and thrown to the wolves. Sorrow and happiness, wealth and poverty, good and evil — everything is bound so tightly, that those bonds can’t be broken. But don’t be afraid. It’s easy to change someone’s fortune. Much harder to sort oneself out. Those who search for answers should visit Bayun the Cat. But knowledge comes at a price. Bayun might even chuck you down in a single bite if something goes wrong… Beware! About game: Set off for an epic adventure Two stories with different characters and plots but connected with each other. decide everyone's fate but ask yourself: does the end justify the means?  Make fateful decisions All the choices are hard and complex. Should you kill or spare a little lizard? How will this decision affect the story? Should you swear an oath in favor of immediate benefits? Finish the game and find all the answers! Explore the beautiful world of slavic tales and narrations Enjoy the picturesque locations, take a close look at different points of interest and find all the hidden objects — unveil the secrets of the world itself and discover hidden paths.  Meet remarkable characters Heroes from different legends, evil spirits, keepers of the forests, dangerous beasts, folks and nobles — more than 50 unique characters with their own secrets, motives and desires. Go all the way… And choose another path 10+ different endings including the hidden ones, lots of plot twists, secret paths and variations will provide unique experience throughout several walkthroughs. Beware of Bayun — this cat is a sly fox! Big. Sarcastic. Clumsy. Cat. With a fang! There are rumors about his gastronomic preferences. He might eat you, if something goes wrong. Or if nothing goes wrong. Or he might not. But watch out for Bayun, you have been warned!   Features A unique world based on eastern European myths and legends; Intriguing plot with interesting plot twists and dramatic situations; Moral dilemmas, difficult choices and lots of ethical questions with choosing the lesser of two evils; Authentic characters with their own stories, motives, interests, secrets, dreams, and desires; Branching the main story with great replayability value, dozens of variations, and plot-changing actions; Characteristics management that influences available dialogue options and actions; World exploration, item search with point and click elements, inventory management; Bestiary and diary to get even more information about everything; High-quality artwork by professional artists; Original soundtrack by a professional composer, sound effects and voice acting; Fully self-contained game with two separate episodes; Indie-project made with love and passion.","['Russian', 'English', 'Simplified Chinese']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1935470/header.jpg?t=1676533165","https://bayun.flyindogs.com/","","support@flyindogs.com",True,False,False,0,"",0,45,5,"",34,0,"",0,0,0,0,"FlyinDogs","FlyinDogs,East2West Games","Single-player","Adventure,Indie,RPG","Dark Fantasy,Choices Matter,Multiple Endings,Drama,Choose Your Own Adventure,Point & Click,Visual Novel,2D,Hand-drawn,Atmospheric,Faith,Magic,Dark,Fantasy,Indie,Singleplayer,RPG,Adventure,Story Rich,Text-Based","https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_4959a4fd294112fc1bd149b10f1e2237442384ef.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_10a37f93771bdaac3fbb6e4577c3285d08767187.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_17b14955279dac80b923b09ba73310be9021db0b.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_9f2bbbb6d68caca25518c0acc105a776560f8a69.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_7fa2b79608efef59072e66882bf56b996fea7a51.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_bb0b665d8bb5c2ca70ef3089a4acea36a9462fb1.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_fe80aeea702a48c41bf5d9984c8449113febc3a8.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_14defcb8d2175ff812a49dc43b74999f12de576d.1920x1080.jpg?t=1676533165,https://cdn.akamai.steamstatic.com/steam/apps/1935470/ss_f42287c9e6bb51e857cb3ef28b4ea6379e6371b5.1920x1080.jpg?t=1676533165","http://cdn.akamai.steamstatic.com/steam/apps/256900453/movie_max.mp4?t=1660224227"
2017380,"Gomorrah","Feb 16, 2023","100000 - 200000",0,0,2.99,0,"Set in the suburbs of the Italian city of Naples, Gomorrah is a twisted story of the blurred lines between good and evil. You are Nina, the daughter of mafia boss Sergio Miniero. On the night of your 18th birthday, you miraculously survive a violent attack at your party, but your father is ruthlessly killed. Now you’ve inherited the famiglia . How will you react as the leader of the clan? Will you seek peace or revenge? Be kind or merciless? Interactive Fiction : Experience the story, pick your battles and make important decisions! Combine a provocative narrative with strategic management phases where you choose what to do with your clan’s resources. How you use your resources determines where the story goes! Branching Narrative : Each choice will lead you down a unique path, eventually concluding with one of 8 total possible endings. A Diverse Family : Each clan member has their own strengths and weaknesses. Train up your scagnozzo and use the right one for each job, or risk weakening your family. Unique Situations : While the narrative is handcrafted, the missions are procedurally generated, providing new challenges and circumstances each time you play. Handcrafted Style : Watch the story unfold with epic visuals drawn by the super-talented comics artist: Luca Negri.","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/2017380/header.jpg?t=1676567551","","http://34bigthings.com/press/#contact","game_support+gomorrah@34bigthings.com",True,False,False,0,"",0,0,2,"",0,0,"Violence, drug and alcohol abuse.",0,0,0,0,"Sandbox","34BigThings","Single-player","Adventure","Story Rich,Interactive Fiction,Female Protagonist,Noir,Multiple Endings,Narration,Strategy,Choose Your Own Adventure,Hand-drawn,Management,Comic Book,Visual Novel,2D,Detective,Text-Based,Rome,Conversation,Casual,Cartoony,Minimalist","https://cdn.akamai.steamstatic.com/steam/apps/2017380/ss_6e11330c73de857256e07644b871b5c92ed79e20.1920x1080.jpg?t=1676567551,https://cdn.akamai.steamstatic.com/steam/apps/2017380/ss_8a8201572a0d2d720c5bee348073db95fbb0b45d.1920x1080.jpg?t=1676567551,https://cdn.akamai.steamstatic.com/steam/apps/2017380/ss_ef89516bc7d2784f9947de6c06574eb5673c8680.1920x1080.jpg?t=1676567551,https://cdn.akamai.steamstatic.com/steam/apps/2017380/ss_36c89f62ced17876f50706877b2ca0a6403db89e.1920x1080.jpg?t=1676567551,https://cdn.akamai.steamstatic.com/steam/apps/2017380/ss_79d6434012bcb8669c07ffd4b6a7e0760f3aa053.1920x1080.jpg?t=1676567551,https://cdn.akamai.steamstatic.com/steam/apps/2017380/ss_9c90c3804f28a593feac7c8eb652e773a66a0064.1920x1080.jpg?t=1676567551","http://cdn.akamai.steamstatic.com/steam/apps/256930983/movie_max.mp4?t=1676567457,http://cdn.akamai.steamstatic.com/steam/apps/256930934/movie_max.mp4?t=1676567466"
