AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DLC count,About the game,Supported languages,Full audio languages,Reviews,Header image,Website,Support url,Support email,Windows,Mac,Linux,Metacritic score,Metacritic url,User score,Positive,Negative,Score rank,Achievements,Recommendations,Notes,Average playtime forever,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Developers,Publishers,Categories,Genres,Tags,Screenshots,Movies
1304450,"Die Again: Prologue","Sep 17, 2020","100000 - 200000",0,0,0.0,1,"Play the full game here! / Die Again is a brutal and innovative shooter where you can kill your enemies either by shooting or dying. If you die due to being shot, an explosion or by committing suicide, you can possess the body of an enemy nearby and keep playing! On the other hand, if there is no one around when you are about to die, it will be game over. But be careful, enemies can also go inside your body if they die and take your own life. Defeat your enemies by shooting, committing suicide, dying and killing them! Innovative &amp; Brutal Combat: Die Again features a fast-paced combat with an innovative element which creates a unique experience among all action games. You can make use of a large variety of weapons such as a precise automatic rifle, a deadly shotgun, a discrete knife or a sniper rifle which allows you to shoot through walls. Choose the playing style you prefer and survive in a game where dying doesn’t represent the end. Confront dozens of enemies: Face enemies you have never encountered before, some will prefer to attack you from the distance, others which will try to come closer you and take their own life in order to possess your body, fierce and fast dogs, snipers who will shoot you through any wall or slaves, armless enemies which seem harmless at first sight but, if you end up in one of their bodies, you won’t be able to use any weapon, however, you will still be alive and with a strong desire to end up in a better body. 15 Action Packed Levels: Fight in more than a dozen levels, each one totally different from the others, such as a chaotic city at war, a terrifying ghost ship, enigmatic laboratories or factories devastated by war. Deep &amp; Surprising Story: Immerse yourself into a story where you will travel in an unrecognizable planet Earth trying to find the origin of the Blue Blood, an event occurred a thousand years ago which changed everything we knew. Meet charismatic characters and be careful with the decisions taken, their future is in your hands! Stupendous Soundtrack: A diverse and exciting techno soundtrack will accompany you throughout the whole level, adapting to the importance of the situation. A game made by one person","['English', 'Italian', 'Spanish - Spain', 'Spanish - Latin America', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'French', 'German']","['English', 'German']","","https://cdn.akamai.steamstatic.com/steam/apps/1304450/header.jpg?t=1646952164","","","dieagaingame@gmail.com",True,False,False,0,"",0,118,19,"",17,0,"- Blood and graphic violence - Violence against animals - Suicide is a recurring mechanic, both for you and for the enemy npcs",0,0,0,0,"VarnGameDev","VarnGameDev","Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Free to Play,Indie","Military,Action,Free to Play,Violent,Fast-Paced,Top-Down,Story Rich,Top-Down Shooter,Indie,Stealth,Realistic,Early Access,Post-apocalyptic,Blood,Linear,Shooter,Twin Stick Shooter,Gore,Singleplayer,Adventure","https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_dbac0aee4a76892024385914e344bdae64375d8d.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_1c9b94e9dbe32b019df1e01c7cbadf1331e7fe01.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_d6ef6ccb97212b48496e215019471bf327147625.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_2065e851ed4eccb59b2e7510684d20ecd505d49e.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_c9b709b3c8228496fa9fc00bf8cc99d55888bf7f.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_a212c5474123df4fa75317736f4dc57bbb2b9b23.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_0d3aa23fab50c2d29306c2e9e8dc76fdfe61024e.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_1cd78dd90932de37d412f669ecd08417ef336df8.1920x1080.jpg?t=1646952164,https://cdn.akamai.steamstatic.com/steam/apps/1304450/ss_e7b5b45a1c63531f6a8385606117614bd6c9e7a4.1920x1080.jpg?t=1646952164","http://cdn.akamai.steamstatic.com/steam/apps/256800615/movie_max.mp4?t=1599837927,http://cdn.akamai.steamstatic.com/steam/apps/256800760/movie_max.mp4?t=1599956324"
1560010,"Neon Nights","Apr 2, 2021","0 - 20000",0,0,4.99,0,"Lately, Kate has been a little restless. The glowing lights of Metropolis 12 simply don't hold the luster they once did in her precocious youth. Now, the only things that give her joy are intimacy, and hoverbike racing. And since the intimacy has been sparse lately, she's taken to speeding her bike through the dark alleys of the city at night, trying to outpace her life. This night, however, might be a little different… Tall, gorgeous, deeply sexual; you'd think she'd have no trouble getting laid, but there's just something about her that sends men (and most women) running the other way. Not tonight though… Tonight she's going to find the perfect pair to handle her. Or, more accurately, she will handle them. Thoroughly A precocious little woman with a smile always on her lips, and a love of internal body augmentation – augmentation she puts to very good use. But can those expensive upgrades handle what Kate is going to give her? Violet's best friend, and night-time partner. Unlike V, she's kept herself all-natural and un-augmented – she swears there's just something better about an all-natural body when it comes to their line of work. Secretly though, she's worried clients prefer the luxury services Violet offers, so she always works double-hard to prove herself. Features Kinetic Visual Novel. Two complete standalone stories. Over 10,000 words of story. Contains ~200 CG artworks in 4K format. Five background music tracks for you to choose from, select your favorite music. Multiple achievements for each story.","['English', 'Simplified Chinese']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1560010/header.jpg?t=1634302076","","","info@crazysky3d.com",True,False,True,0,"",0,0,0,"",15,0,"This game is for ADULTS only and it includes explicit, sexual content that some viewers may find offensive. The story contains Futanari on Female content. The characters shown in the game are all over 18 years old.",0,0,0,0,"CrazySky3D","CrazySky3D","Single-player,Steam Achievements","Casual,Simulation","","https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_40024e9d1d5cbf9f769c49601719f156b381e20e.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_f8808499d1ede2a27560937f405e841e4c5a0ead.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_998c3476f717a1aa0327b9c1b834ea87e814fb8e.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_3c6c4322609aeb2937fed1930a90f8dfce83bc7b.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_180f4ec2eae3d8b2cc1484871c3829d4654676f5.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_0dcda6937c75cf34f8b55d6c450af6389bed9b8b.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_65160ff182ac85349e1992d717acc009cdd15a60.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_d81182c52104a63c462966e4701208f814bc395f.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_873fc0c3f0072098c92f0561f59d159b42ac99e0.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_6cf3c5cb6cfa7aebde5d75f40096ee36535b7bde.1920x1080.jpg?t=1634302076,https://cdn.akamai.steamstatic.com/steam/apps/1560010/ss_0aedaa2f7d1932a4a99d411ee04ee530388fd29b.1920x1080.jpg?t=1634302076","http://cdn.akamai.steamstatic.com/steam/apps/256823707/movie_max.mp4?t=1614975493"
2053200,"Magic and Elements","Jun 30, 2022","0 - 20000",0,0,24.99,0,"Magic and elements is a 2d shooter in the arena, you are the greatest magician of all time going through another test, once in the arena of four elements you have to go through many levels, in this arena you can use only 4 elements: Fire, water, earth, air. Your opponents are very good at these skills as well as countering them. Collect spells and attack, or collect a protection spell from each element and defend yourself, the main goal is to defeat all the evil Bosses. Features: Music by Leuolo Strong Graphics by NONSOUL","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/2053200/header.jpg?t=1656588751","","","khukhrovr@gmail.com",True,False,False,0,"",0,11,1,"",0,0,"",0,0,0,0,"HIlous","khukhrovr","Single-player","Indie","Spectacle fighter,2D Fighter,2D,Action,Magic,Combat,Indie,Singleplayer","https://cdn.akamai.steamstatic.com/steam/apps/2053200/ss_85da477992047490a386ef50c95517379886ed0b.1920x1080.jpg?t=1656588751,https://cdn.akamai.steamstatic.com/steam/apps/2053200/ss_f7468cee8715a14ebaa6672165f7df2203635881.1920x1080.jpg?t=1656588751,https://cdn.akamai.steamstatic.com/steam/apps/2053200/ss_b3556415252122e250804bf2c2cdc05f2de39f9e.1920x1080.jpg?t=1656588751,https://cdn.akamai.steamstatic.com/steam/apps/2053200/ss_4dd85f3132c5275c760dc177897bb9cf7ae509a2.1920x1080.jpg?t=1656588751,https://cdn.akamai.steamstatic.com/steam/apps/2053200/ss_98a7ad8adb283ba69ddd696b21699efd2700a1b2.1920x1080.jpg?t=1656588751,https://cdn.akamai.steamstatic.com/steam/apps/2053200/ss_5c178938a9e03e170b2944737e078a51f46f83b3.1920x1080.jpg?t=1656588751","http://cdn.akamai.steamstatic.com/steam/apps/256890697/movie_max.mp4?t=1655446053"
6400,"Joint Task Force","Mar 27, 2007","20000 - 50000",6,0,7.99,0,"Joint Task Force is the real-time strategy (RTS) game where you command the frontline forces in tomorrow's most hazardous conflicts. Lead twenty dramatic missions in explosive war-zones including the Middle East, Central Asia, and the Balkans. Experience the evolution of warfare firsthand as you bring superior tactics and military technology to bear against dangerous and unconventional forces. No game has been so gritty or immediate. Use the principle of combined arms to your maximum advantage. All battlefield units - including infantry, tanks, artillery, reconnaissance and helicopters - are strongest when used together. Your men's lives depend on your level-headed strategy. Elaborate story line, 5 campaigns and 1 tutorial Manipulate media and civilians Invest in your heroes; take them to the next mission News channel which provides background information and live coverage of battle Satellite recon at your disposal Several terrain types: Desert, Winter Valley, Rocky Mountain, Jungle and Cave Realistic physics for units and buildings Dynamic weather with effect on game flow Destructable terrain objects Multiplayer modes include: Domination, Deathmatch and Cooperative mode Campaign playable in multiplayer Multiplayer modes will be able to handle 8 players over LAN and internet. With a brand new multiplayer mode.","['English', 'French', 'German', 'Italian', 'Spanish - Spain']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/6400/header.jpg?t=1447350970","http://www.jointtaskforce.com/","","",True,False,False,68,"https://www.metacritic.com/game/pc/joint-task-force?ftag=MCD-06-10aaa1f",0,207,28,"",0,187,"",543,0,794,0,"Most Wanted Entertainment","HD Publishing","Single-player,Multi-player,Co-op,Shared/Split Screen,Remote Play Together","Action,Strategy","Strategy,Action,RTS,Military","https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001292.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001293.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001294.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001295.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001296.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001297.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001298.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001299.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001300.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001301.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001302.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001303.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001304.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001305.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001306.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001307.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001308.1920x1080.jpg?t=1447350970,https://cdn.akamai.steamstatic.com/steam/apps/6400/0000001309.1920x1080.jpg?t=1447350970",""
1254620,"NAMCO MUSEUM ARCHIVES Vol 2","Jun 17, 2020","0 - 20000",0,0,19.99,0,"Take a trip down memory lane and relive the magical times of the 8-Bit era with a collection of Namco’s hits and long-lost treasures in Namco Museum Archives Volume 2. ■Includes 11 titles! In addition to 10 classic Namco titles, some of which were never localized and released in the west, an 8-Bit consolized version of 'Gaplus' is included as a bonus! (Titles included: Galaga, Battle City, Pac-Land, Dig Dug II, Super Xevious, Mappy-Land, Legacy of the Wizard, Rolling Thunder, Dragon Buster II, Mendel Palace, and Gaplus) ■Equipped with convenient modern functions! Convenient features such as the 'save function' that allows you to interrupt the game at any time and the 'replay function' that allows you to start over at the last minute.","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/1254620/header.jpg?t=1654679842","","https://service.bandainamcoent.eu/","",True,False,False,0,"",0,57,9,"",12,0,"",0,0,0,0,"M2 Co.,LTD","BANDAI NAMCO Entertainment","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play Together","Action","Action,Arcade,Retro,Pixel Graphics,Multiplayer,Singleplayer","https://cdn.akamai.steamstatic.com/steam/apps/1254620/ss_93914f25e56dcb7535466969eccdcb5e5ec3b0ed.1920x1080.jpg?t=1654679842,https://cdn.akamai.steamstatic.com/steam/apps/1254620/ss_b5feae4b8f462bf9be37b3685fba6da7121359b7.1920x1080.jpg?t=1654679842,https://cdn.akamai.steamstatic.com/steam/apps/1254620/ss_57fa8e2d3b5c4544a42cdd8adbf8a399f6c1d95f.1920x1080.jpg?t=1654679842,https://cdn.akamai.steamstatic.com/steam/apps/1254620/ss_77352e583d07bc4a4a3d9a74b09d998ee09d8cf8.1920x1080.jpg?t=1654679842,https://cdn.akamai.steamstatic.com/steam/apps/1254620/ss_09e2f1a561ac1cc6d0aa8d772c66b08a533bf141.1920x1080.jpg?t=1654679842","http://cdn.akamai.steamstatic.com/steam/apps/256790751/movie_max.mp4?t=1630583410"
1455080,"Minesweeper NG","Nov 30, 2021","0 - 20000",0,0,4.99,0,"Enjoy this variant of the classical puzzle game 'Minesweeper'. You guide a beautiful heroine through a mine field. One wrong step and your character is blasted to smithereens. Your goal is to reach the magic statue that teleports you to the next level. In contrast to its ancestor this game has: Full 3d environment Sound and Music &gt;30 Levels of increasing levels of difficulty Each randomly generated map can be solved Save and Restore capabilities of an ongoing game Extra lives to allow a longer game play Currently there are four game modes: Easy : Have simple fun in this beginner friendly mode! Casual : Enjoy a relaxed game that starts easy and can last for hours! Hard : To survive you need full mastery of this game Nightmare : hard levels, but with a timer that turns this innocent game into an adrenaline-injecting experience","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/1455080/header.jpg?t=1638344871","","","games@jubeco.de",True,False,False,0,"",0,8,0,"",0,0,"",0,0,0,0,"Oliver Jucknath","JUBECO","Single-player","Casual,Indie","Casual,Puzzle,Singleplayer,Turn-Based Tactics,Relaxing,3D,Family Friendly,Logic,Indie,Old School,Retro,Female Protagonist","https://cdn.akamai.steamstatic.com/steam/apps/1455080/ss_868666dd42db909dcb438126c57ac0d1bd827d42.1920x1080.jpg?t=1638344871,https://cdn.akamai.steamstatic.com/steam/apps/1455080/ss_b0a982d2ac67d210ac6485ab230b4f60dd91136f.1920x1080.jpg?t=1638344871,https://cdn.akamai.steamstatic.com/steam/apps/1455080/ss_1c674096aef5227eadf12b4fb843dbdc31bdc2eb.1920x1080.jpg?t=1638344871,https://cdn.akamai.steamstatic.com/steam/apps/1455080/ss_51a0a7306a3b3df10c7635eaeabf9db7dbeaafb7.1920x1080.jpg?t=1638344871,https://cdn.akamai.steamstatic.com/steam/apps/1455080/ss_8c2bd385af50764bbaaae9016dd943d3e610c86a.1920x1080.jpg?t=1638344871,https://cdn.akamai.steamstatic.com/steam/apps/1455080/ss_a8393d70df24453cd663a52f402dab7a340eb58a.1920x1080.jpg?t=1638344871","http://cdn.akamai.steamstatic.com/steam/apps/256862757/movie_max.mp4?t=1638291470,http://cdn.akamai.steamstatic.com/steam/apps/256862696/movie_max.mp4?t=1638262520"
384080,"Industry Manager: Future Technologies","Oct 6, 2016","20000 - 50000",1,0,24.99,1,"Have you always dreamed of building your own empire and raking in the big money? The world is changing fast and a second industrial revolution is right around the corner. Economy is changing from an industrial one into a technological-driven one and you can't be left behind. INDUSTRY MANAGER: Future Technologies is a classic economy simulation in which you can build your own empire, research new sustainable products, and sweep aside the competition on your way to fame and success. Take a market-oriented approach to design, produce, position and sell modern products. With limited liquid capital and an eye for the right product range, you can become the most successful capitalist in the world! INDUSTRY MANAGER: Future Technologies focuses on a sophisticated single-player experience, offering you a complex economic system. Your aim: To build a profitable empire by expanding your product range and researching new products, thereby outsmarting your competitors. But your mission won't be easy! Among other things, you'll have to consider the global market when expanding your production pipeline. Build your empire on the laws of supply and demand, market your products based on their best qualities and sell them in different markets. You'll need to build your production chain as economically as possible, based on market research and the availability of resources, in order to develop and distribute goods with maximum efficiency. By researching new production technologies and product innovations you'll be able to improve and advance your consumer goods. Always keep an eye on your competitors as they also have their own agendas and will influence the dynamic market as well as supply and demand. Develop completely new, customizable products such as the energy-efficient airplane, a digital computer watch or an exclusive bicycle with three wheels. INDUSTRY MANAGER: Future Technologies offers an intuitive user interface perfect for beginners, but also a range of configuration options to delight advanced players too. INDUSTRY MANAGER: Future Technologies is a sandbox economy simulation with a vibrant economic system, complete with supply and demand. The economy doesn't stand still, but is influenced by all your actions and those of your opponents. Sell your products locally in your stores or globally on the world market. Later in the game you can also buy and sell stocks on the stock market and take over your opponents' companies. Features: Sandbox gameplay: You have full decision-making power Build your own business empire Over 200 different products &amp; resources Located in a modern setting Research new technologies for production and products to become the innovator of your own company Compete with and outsmart AI opponents Complex economic system, based on supply and demand Buy stocks in your competitors' companies on the stock market and take them over","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Hungarian', 'Portuguese - Brazil', 'Russian', 'Turkish', 'Polish']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/384080/header.jpg?t=1654106767","http://im-futuretechnologies.com/","www.astragon.de","helpdesk@astragon.de",True,True,False,0,"",0,174,124,"",79,221,"",593,0,593,0,"astragon Entertainment","astragon Entertainment","Single-player,Steam Achievements,Steam Trading Cards","Simulation","Simulation,Realistic,Management,Economy,Open World,Resource Management","https://cdn.akamai.steamstatic.com/steam/apps/384080/ss_f04d8bf845cd6666d971dfca42078e4c13f89a45.1920x1080.jpg?t=1654106767,https://cdn.akamai.steamstatic.com/steam/apps/384080/ss_1fa815298a724eb0d3a1b9c6d76444e41d2bdba8.1920x1080.jpg?t=1654106767,https://cdn.akamai.steamstatic.com/steam/apps/384080/ss_466c6c684b2ffb5281271e73d3979df32dac08ea.1920x1080.jpg?t=1654106767,https://cdn.akamai.steamstatic.com/steam/apps/384080/ss_81788cb82bc499be43003e83f0ee8cefcdb1a9f4.1920x1080.jpg?t=1654106767,https://cdn.akamai.steamstatic.com/steam/apps/384080/ss_b8e701649c022057b0de90aa90a18d315188b6c6.1920x1080.jpg?t=1654106767,https://cdn.akamai.steamstatic.com/steam/apps/384080/ss_26ac4d7376f77468238ed171a1c3449fbaa0382e.1920x1080.jpg?t=1654106767","http://cdn.akamai.steamstatic.com/steam/apps/256665992/movie_max.mp4?t=1467635339"
553630,"Wipe Out VR","Dec 14, 2016","0 - 20000",0,0,2.99,0,"Q-style VR tower defense strategy game. By simulating the true feeling of archery, you can choose single person mode or multiple cooperation mode to guard your castle. The enemies will attack your castle from different paths, and what you should pay attention is that different enemies have different moving speed, and it also will increase the movement speed and the number of enemies. You need to focus your attention by using different traps and different bows and skills to kill enemies who come from all the paths to attack your castle. With the pleasant music and q-style cartoon figures, it can make your protection to your castle proceed in a relaxed atmosphere. Hurry up to invite your partners to guard your castle!","['English']","['English']","","https://cdn.akamai.steamstatic.com/steam/apps/553630/header.jpg?t=1493996016","","","wangzhe@pangaeavr.com",True,False,False,0,"",0,1,2,"",9,0,"",0,0,0,0,"PnagaeaVR","PnagaeaVR","Single-player","Simulation","Simulation,VR","https://cdn.akamai.steamstatic.com/steam/apps/553630/ss_04447bc431b8d5f656ce2fb484e87c9a71d2bb8a.1920x1080.jpg?t=1493996016,https://cdn.akamai.steamstatic.com/steam/apps/553630/ss_d3a6d28ef383ab7aca04c963dc929ffc73e92891.1920x1080.jpg?t=1493996016,https://cdn.akamai.steamstatic.com/steam/apps/553630/ss_737e4d6f62a3e47d909999e38cc8fe30615906ba.1920x1080.jpg?t=1493996016,https://cdn.akamai.steamstatic.com/steam/apps/553630/ss_6fda0a2f421280f817f2208bcfb715bc96e7b74e.1920x1080.jpg?t=1493996016,https://cdn.akamai.steamstatic.com/steam/apps/553630/ss_0a0b1f22b2d3609dcf0c74713c62806a0ff1f78d.1920x1080.jpg?t=1493996016","http://cdn.akamai.steamstatic.com/steam/apps/256673957/movie_max.mp4?t=1493996008"
585090,"Black River","Apr 4, 2017","20000 - 50000",0,0,4.99,0,"Plot Black River is a Survival-Horror RPG where you ultimately have to turn the table on those who want to harm you. It is not about escaping the village of Black River, it's about putting an end to its misery. Play as Leah, a young woman who wakes up in a mysterious village with no recollection of how she came to be there. Sooner than later she realizes every horror thought to never be encountered are there to haunt her. Something sinister hides behind the curtains of Black River, shed light on it and triumph over it. Features - Explore a dark, atmospheric village haunted by unnameable creatures. - Discover the secrets of Black River, down to the deepest flaws of it's very villagers. - Stay alive. - Music by: / Other games from the same developer / /","['English']","[]","","https://cdn.akamai.steamstatic.com/steam/apps/585090/header.jpg?t=1630005411","https://aldorlea.org/blackriver.php","","aldorlea@googlemail.com",True,False,False,0,"",0,15,15,"",21,0,"",206,0,206,0,"Thorne Games","Thorne Games","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Adventure,Casual,Indie,RPG,Simulation,Strategy","Casual,Adventure,Strategy,Action,RPG,Indie,Simulation,RPGMaker,Horror,Story Rich","https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_80eacb5f0cdce7f56d312d1cbffc75df9e018f09.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_843814d82e72761ca9970681aa880a34ace25d36.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_1edba112f090fc8fb330687dfb098e267fb29f8b.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_7cff636e66089f2d96dd0dd4ec05c99cb0adb400.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_b3a6732037118a806542f1bd5de8279da1b16668.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_f1d783de04bae78892a1c18a78d042feb969f4f7.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_2f386fbc84bd521041897ef54808745805f514e5.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_2c8bb817d4f3768f7968f977fccc1d2459052a34.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_915d17b16114d3fe2af7d18ae0a17d666b896d01.1920x1080.jpg?t=1630005411,https://cdn.akamai.steamstatic.com/steam/apps/585090/ss_302593e11e2ad197717e2860e9bfe4440751ab11.1920x1080.jpg?t=1630005411","http://cdn.akamai.steamstatic.com/steam/apps/256682522/movie_max.mp4?t=1491252866"
985080,"食用系少女 Food Girls","Jun 6, 2019","0 - 20000",2,0,19.99,0,"==================================== This game story is purely fictitious. Any similarity is purely coincidental All characters portrayed in this game are over the age of 18 ==================================== 'If we don’t pass the upcoming evaluation in 3 months, the snack street will be sold off?!' A production of Simon Creative and Storia, Taiwanese cuisine personification visual novel! - Unique “Business Management” system - Characters voiced by Japanese voice actors - A rich and diverse chain of story events - Multiple endings are up for the challenge! - Over 30 CGs Story As a professional consultant from the consultant company, you are requested to run a promotion project for the local snack street. Yet the seemingly easy marketing case turns out to be quite a pickle! The aged storefront, outdated furniture and an area absent of air conditioner…… Despite the unique taste of the foods, it completely fails to attract any customers. Meanwhile, the shocking news that the snack street is sitting on an acquisition crisis just came out of the blue, what would you do in the 3 months given to save the sinking boat? The journey to saving the snack street now begins!","['Japanese', 'Traditional Chinese', 'English']","['Japanese', 'English']","","https://cdn.akamai.steamstatic.com/steam/apps/985080/header.jpg?t=1576593671","http://simon.moe/youcaneatthegirl/#top","http://simon.moe/rice/","k19qoo007@hotmail.com",True,True,False,0,"",0,384,19,"",14,320,"．All characters portrayed in this game are over the age of 18 While there are hints and sex jokes in the game, there is no depiction of any sexual acts.",1006,0,1006,0,"SimonCreative,STORIA","SimonCreative","Single-player,Steam Achievements,Steam Trading Cards","Casual,Indie","Casual,Indie,Visual Novel,Anime,Cute,Sexual Content,Dating Sim,Psychological Horror","https://cdn.akamai.steamstatic.com/steam/apps/985080/ss_ade09a463beff98993adc7740195ba8573bb2125.1920x1080.jpg?t=1576593671,https://cdn.akamai.steamstatic.com/steam/apps/985080/ss_962379c5e448590bf3a526069a0f7d51fe4f2cb1.1920x1080.jpg?t=1576593671,https://cdn.akamai.steamstatic.com/steam/apps/985080/ss_afef7efafd6cc20a769ffc9cbeb31c25aa1c1eeb.1920x1080.jpg?t=1576593671,https://cdn.akamai.steamstatic.com/steam/apps/985080/ss_d9f3d77c080f7f7e92c7b913607e1fe8b891e6a6.1920x1080.jpg?t=1576593671,https://cdn.akamai.steamstatic.com/steam/apps/985080/ss_cf08ebdb842afdf3c08c05c219b89422febc25e1.1920x1080.jpg?t=1576593671","http://cdn.akamai.steamstatic.com/steam/apps/256736411/movie_max.mp4?t=1543478948,http://cdn.akamai.steamstatic.com/steam/apps/256737026/movie_max.mp4?t=1543543910"
